spillLogEntryTime run dataLog
13-Oct-2011 12:39:00 27375 15634
13-Oct-2011 12:49:00 27376 15635
13-Oct-2011 13:04:00 27377 15636
13-Oct-2011 13:48:00 27378 15637
13-Oct-2011 13:59:00 27379 15638
13-Oct-2011 14:08:00 27380 15639
13-Oct-2011 14:18:00 27381 15640
13-Oct-2011 14:22:00 27382 15641
13-Oct-2011 14:32:00 27383 15642
13-Oct-2011 14:43:00 27384 15643
13-Oct-2011 15:01:00 27385 15644
13-Oct-2011 15:15:00 27386 15645
13-Oct-2011 19:46:00 27387 15646
13-Oct-2011 19:59:00 27388 15647
13-Oct-2011 20:12:00 27389 15648
13-Oct-2011 20:18:00 27390 15649
13-Oct-2011 20:25:00 27391 15650
13-Oct-2011 20:32:00 27392 15651
13-Oct-2011 20:42:00 27393 15652
13-Oct-2011 20:57:00 27394 15653
13-Oct-2011 20:59:00 27395 15654
13-Oct-2011 21:09:00 27396 15655
13-Oct-2011 21:21:00 27397 15656
13-Oct-2011 21:23:00 27398 15657
13-Oct-2011 21:55:00 27399 15658
13-Oct-2011 22:07:00 27400 15659
13-Oct-2011 22:17:00 27401 15660
13-Oct-2011 22:33:00 27402 15661
13-Oct-2011 22:45:00 27403 15662
13-Oct-2011 22:57:00 27404 15663
13-Oct-2011 23:09:00 27405 15664
13-Oct-2011 23:19:00 27406 15665
13-Oct-2011 23:25:00 27407 15666
13-Oct-2011 23:32:00 27408 15667
13-Oct-2011 23:56:00 27409 15668
14-Oct-2011 00:01:00 27410 15669
14-Oct-2011 00:07:00 27411 15670
14-Oct-2011 00:15:00 27412 15671
14-Oct-2011 00:33:00 27413 15672
14-Oct-2011 00:42:00 27414 15673
14-Oct-2011 01:01:00 27415 15674
14-Oct-2011 01:21:00 27416 15675
14-Oct-2011 01:40:00 27417 15676
14-Oct-2011 01:58:00 27418 15677
14-Oct-2011 02:17:00 27419 15678
14-Oct-2011 02:35:00 27420 15679
14-Oct-2011 02:54:00 27421 15680
14-Oct-2011 03:05:00 27422 15681
14-Oct-2011 03:12:00 27423 15682
14-Oct-2011 03:20:00 27424 15683
14-Oct-2011 03:28:00 27425 15684
14-Oct-2011 03:33:00 27426 15685
14-Oct-2011 03:51:00 27427 15686
14-Oct-2011 03:55:00 27428 15687
14-Oct-2011 03:58:00 27429 15688
14-Oct-2011 04:06:00 27430 15689
14-Oct-2011 04:25:00 27431 15690
14-Oct-2011 05:06:00 27432 15691
14-Oct-2011 05:22:00 27433 15692
14-Oct-2011 05:36:00 27434 15693
14-Oct-2011 05:40:00 27435 15694
14-Oct-2011 05:55:00 27436 15695
14-Oct-2011 07:49:00 27440 15697
14-Oct-2011 08:05:00 27441 15699
14-Oct-2011 08:15:00 27442 15701
14-Oct-2011 08:19:00 27443 15703
14-Oct-2011 08:48:00 27444 15705
14-Oct-2011 09:02:00 27445 15707
14-Oct-2011 09:20:00 27446 15709
14-Oct-2011 09:53:00 27447 15711
14-Oct-2011 10:08:00 27448 15713
14-Oct-2011 10:12:00 27449 15715
14-Oct-2011 10:48:00 27450 15717
14-Oct-2011 11:00:00 27451 15719
14-Oct-2011 11:07:00 27452 15721
14-Oct-2011 11:11:00 27453 15723
14-Oct-2011 11:43:00 27454 15725
14-Oct-2011 11:49:00 27455 15727
14-Oct-2011 12:28:00 27456 15729
14-Oct-2011 13:00:00 27457 15731
14-Oct-2011 13:14:00 27458 15733
14-Oct-2011 13:20:00 27459 15735
14-Oct-2011 13:34:00 27460 15737
14-Oct-2011 14:09:00 27461 15739
14-Oct-2011 14:41:00 27462 15741
14-Oct-2011 15:45:00 27463 15743
14-Oct-2011 15:51:00 27464 15745
14-Oct-2011 16:09:00 27465 15747
14-Oct-2011 20:39:00 27466 15749
14-Oct-2011 20:50:00 27467 15751
14-Oct-2011 21:01:00 27468 15753
14-Oct-2011 21:08:00 27469 15755
14-Oct-2011 21:18:00 27470 15757
14-Oct-2011 21:32:00 27471 15759
14-Oct-2011 21:42:00 27472 15761
14-Oct-2011 21:50:00 27473 15763
14-Oct-2011 22:05:00 27474 15765
14-Oct-2011 22:24:00 27475 15767
14-Oct-2011 22:28:00 27476 15769
14-Oct-2011 22:52:00 27477 15771
14-Oct-2011 23:13:00 27478 15773
14-Oct-2011 23:19:00 27479 15775
14-Oct-2011 23:52:00 27480 15776
14-Oct-2011 23:56:00 27481 15777
15-Oct-2011 00:02:00 27482 15778
15-Oct-2011 00:09:00 27483 15779
15-Oct-2011 00:16:00 27484 15780
15-Oct-2011 00:21:00 27485 15781
15-Oct-2011 00:41:00 27486 15782
15-Oct-2011 01:04:00 27487 15783
15-Oct-2011 02:07:00 27488 15784
15-Oct-2011 02:21:00 27489 15785
15-Oct-2011 02:39:00 27490 15786
15-Oct-2011 02:50:00 27491 15787
15-Oct-2011 03:01:00 27492 15788
15-Oct-2011 03:19:00 27493 15789
15-Oct-2011 03:40:00 27494 15790
15-Oct-2011 03:55:00 27495 15791
15-Oct-2011 04:11:00 27496 15792
15-Oct-2011 04:31:00 27497 15793
15-Oct-2011 04:51:00 27498 15794
15-Oct-2011 05:05:00 27499 15795
15-Oct-2011 05:21:00 27500 15796
15-Oct-2011 05:41:00 27501 15797
15-Oct-2011 06:02:00 27502 15798
15-Oct-2011 06:22:00 27503 15799
15-Oct-2011 06:41:00 27504 15800
15-Oct-2011 06:54:00 27505 15801
15-Oct-2011 07:03:00 27506 15802
15-Oct-2011 07:09:00 27507 15803
15-Oct-2011 09:31:00 27508 15804
15-Oct-2011 09:37:00 27509 15805
15-Oct-2011 10:00:00 27510 15806
15-Oct-2011 10:06:00 27512 15808
15-Oct-2011 10:13:00 27513 15809
15-Oct-2011 10:43:00 27514 15810
15-Oct-2011 11:19:00 27515 15811
15-Oct-2011 11:56:00 27516 15812
15-Oct-2011 12:07:00 27517 15813
15-Oct-2011 12:25:00 27518 15814
15-Oct-2011 12:50:00 27519 15815
15-Oct-2011 13:02:00 27520 15816
15-Oct-2011 13:33:00 27521 15817
15-Oct-2011 15:15:00 27522 15818
15-Oct-2011 15:17:00 27523 15819
15-Oct-2011 15:34:00 27524 15820
15-Oct-2011 15:59:00 27525 15821
15-Oct-2011 16:18:00 27526 15822
15-Oct-2011 16:22:00 27527 15823
15-Oct-2011 16:44:00 27528 15824
15-Oct-2011 19:02:00 27529 15825
15-Oct-2011 22:19:00 27530 15826
15-Oct-2011 23:00:00 27531 15827
15-Oct-2011 23:20:00 27532 15828
16-Oct-2011 00:32:00 27533 15829
16-Oct-2011 07:58:00 27534 15830
17-Oct-2011 02:41:00 27535 15831
17-Oct-2011 03:00:00 27536 15832
17-Oct-2011 03:04:00 27537 15833
17-Oct-2011 03:09:00 27538 15834
17-Oct-2011 03:14:00 27539 15835
17-Oct-2011 03:25:00 27540 15836
17-Oct-2011 03:42:00 27541 15837
17-Oct-2011 03:52:00 27542 15838
17-Oct-2011 04:10:00 27543 15839
17-Oct-2011 04:15:00 27544 15840
17-Oct-2011 04:33:00 27545 15841
17-Oct-2011 04:39:00 27546 15842
17-Oct-2011 04:48:00 27547 15843
17-Oct-2011 04:58:00 27548 15844
17-Oct-2011 05:10:00 27549 15845
17-Oct-2011 05:30:00 27550 15846
17-Oct-2011 05:42:00 27551 15847
17-Oct-2011 05:47:00 27552 15848
17-Oct-2011 05:57:00 27553 15849
17-Oct-2011 06:02:00 27554 15850
17-Oct-2011 06:10:00 27555 15851
17-Oct-2011 06:21:00 27556 15852
17-Oct-2011 06:26:00 27557 15853
17-Oct-2011 06:37:00 27558 15854
17-Oct-2011 06:45:00 27559 15855
17-Oct-2011 06:52:00 27560 15856
17-Oct-2011 06:56:00 27561 15857
17-Oct-2011 07:06:00 27562 15858
17-Oct-2011 07:14:00 27563 15859
17-Oct-2011 07:25:00 27564 15860
17-Oct-2011 07:31:00 27565 15861
17-Oct-2011 07:36:00 27566 15862
17-Oct-2011 07:43:00 27567 15863
17-Oct-2011 07:50:00 27568 15864
17-Oct-2011 07:57:00 27569 15865
17-Oct-2011 08:02:00 27570 15866
17-Oct-2011 08:11:00 27571 15867
17-Oct-2011 08:15:00 27572 15868
17-Oct-2011 08:29:00 27573 15869
17-Oct-2011 08:41:00 27574 15870
17-Oct-2011 08:54:00 27575 15871
17-Oct-2011 10:08:00 27576 15872
17-Oct-2011 10:25:00 27577 15873
17-Oct-2011 10:36:00 27578 15874
17-Oct-2011 10:58:00 27579 15875
17-Oct-2011 11:19:00 27580 15876
17-Oct-2011 11:30:00 27581 15877
17-Oct-2011 11:41:00 27582 15878
17-Oct-2011 11:54:00 27583 15879
17-Oct-2011 12:05:00 27584 15880
17-Oct-2011 12:21:00 27585 15881
17-Oct-2011 12:39:00 27586 15882
17-Oct-2011 12:58:00 27587 15883
17-Oct-2011 13:14:00 27588 15884
17-Oct-2011 13:32:00 27589 15885
17-Oct-2011 13:49:00 27590 15886
17-Oct-2011 14:07:00 27591 15887
17-Oct-2011 14:24:00 27592 15888
17-Oct-2011 14:41:00 27593 15889
17-Oct-2011 14:59:00 27594 15890
17-Oct-2011 15:09:00 27595 15891
17-Oct-2011 21:15:00 27596 15892
17-Oct-2011 22:53:00 27597 15893
17-Oct-2011 22:57:00 27598 15894
17-Oct-2011 23:34:00 27599 15895
17-Oct-2011 23:51:00 27600 15896
18-Oct-2011 00:14:00 27601 15897
18-Oct-2011 00:22:00 27602 15898
18-Oct-2011 00:32:00 27603 15899
18-Oct-2011 00:44:00 27604 15900
18-Oct-2011 01:07:00 27605 15901
18-Oct-2011 01:23:00 27606 15902
18-Oct-2011 01:36:00 27607 15903
18-Oct-2011 01:51:00 27608 15904
18-Oct-2011 02:04:00 27609 15905
18-Oct-2011 02:09:00 27610 15906
18-Oct-2011 02:19:00 27611 15907
18-Oct-2011 02:37:00 27612 15908
18-Oct-2011 02:40:00 27613 15909
18-Oct-2011 02:49:00 27614 15910
18-Oct-2011 06:20:00 27615 15912
18-Oct-2011 06:31:00 27616 15913
18-Oct-2011 06:43:00 27617 15914
18-Oct-2011 06:52:00 27618 15915
18-Oct-2011 07:04:00 27619 15916
18-Oct-2011 07:12:00 27620 15917
18-Oct-2011 07:25:00 27621 15918
18-Oct-2011 07:31:00 27622 15919
18-Oct-2011 07:37:00 27623 15920
18-Oct-2011 07:44:00 27624 15921
18-Oct-2011 07:50:00 27625 15922
18-Oct-2011 07:56:00 27626 15923
18-Oct-2011 08:09:00 27627 15924
18-Oct-2011 08:23:00 27628 15925
18-Oct-2011 08:27:00 27629 15926
18-Oct-2011 08:39:00 27630 15927
18-Oct-2011 08:50:00 27631 15928
18-Oct-2011 08:55:00 27632 15929
18-Oct-2011 09:07:00 27633 15930
18-Oct-2011 09:08:00 27634 15931
18-Oct-2011 09:17:00 27635 15932
18-Oct-2011 09:24:00 27636 15933
18-Oct-2011 09:32:00 27637 15934
18-Oct-2011 09:52:00 27638 15935
18-Oct-2011 10:08:00 27639 15936
18-Oct-2011 10:22:00 27640 15937
18-Oct-2011 10:31:00 27641 15938
18-Oct-2011 10:32:00 27642 15939
18-Oct-2011 10:38:00 27643 15940
18-Oct-2011 10:48:00 27644 15941
18-Oct-2011 10:59:00 27645 15942
18-Oct-2011 11:10:00 27646 15943
18-Oct-2011 11:21:00 27647 15944
18-Oct-2011 11:38:00 27649 15946
18-Oct-2011 11:49:00 27650 15947
18-Oct-2011 12:14:00 27651 15948
18-Oct-2011 12:31:00 27652 15949
18-Oct-2011 12:56:00 27653 15950
18-Oct-2011 13:12:00 27654 15951
18-Oct-2011 13:13:00 27655 15952
18-Oct-2011 13:21:00 27656 15953
18-Oct-2011 13:35:00 27657 15954
18-Oct-2011 13:50:00 27658 15955
18-Oct-2011 14:02:00 27659 15956
18-Oct-2011 14:14:00 27660 15957
18-Oct-2011 14:17:00 27661 15958
18-Oct-2011 14:22:00 27662 15959
18-Oct-2011 14:40:00 27663 15960
18-Oct-2011 14:58:00 27664 15961
18-Oct-2011 15:18:00 27665 15962
18-Oct-2011 17:08:00 27666 15963
18-Oct-2011 18:43:00 27667 15964
18-Oct-2011 20:03:00 27668 15965
18-Oct-2011 20:22:00 27669 15966
18-Oct-2011 20:41:00 27670 15967
18-Oct-2011 21:04:00 27671 15968
18-Oct-2011 21:28:00 27672 15969
18-Oct-2011 21:56:00 27673 15970
18-Oct-2011 22:14:00 27674 15971
18-Oct-2011 22:37:00 27675 15972
18-Oct-2011 23:04:00 27676 15973
18-Oct-2011 23:30:00 27677 15974
18-Oct-2011 23:53:00 27678 15975
19-Oct-2011 00:15:00 27679 15976
19-Oct-2011 00:32:00 27680 15977
19-Oct-2011 03:23:00 27681 15978
19-Oct-2011 03:33:00 27682 15979
19-Oct-2011 03:56:00 27683 15980
19-Oct-2011 04:16:00 27684 15981
19-Oct-2011 04:35:00 27685 15982
19-Oct-2011 04:54:00 27686 15983
19-Oct-2011 05:12:00 27687 15984
19-Oct-2011 05:30:00 27688 15985
19-Oct-2011 07:07:00 27689 15986
19-Oct-2011 07:21:00 27690 15987
19-Oct-2011 07:25:00 27691 15988
19-Oct-2011 07:31:00 27692 15989
19-Oct-2011 07:39:00 27693 15990
19-Oct-2011 07:48:00 27694 15991
19-Oct-2011 07:56:00 27695 15992
19-Oct-2011 08:04:00 27696 15993
19-Oct-2011 08:24:00 27697 15994
19-Oct-2011 08:47:00 27698 15995
19-Oct-2011 09:03:00 27699 15996
19-Oct-2011 09:13:00 27700 15997
19-Oct-2011 09:32:00 27701 15998
19-Oct-2011 09:46:00 27702 15999
19-Oct-2011 10:07:00 27703 16000
19-Oct-2011 10:27:00 27704 16001
19-Oct-2011 10:41:00 27705 16002
19-Oct-2011 10:53:00 27706 16003
19-Oct-2011 11:05:00 27707 16004
19-Oct-2011 11:19:00 27708 16005
19-Oct-2011 11:30:00 27709 16006
19-Oct-2011 11:44:00 27710 16007
19-Oct-2011 12:06:00 27711 16008
19-Oct-2011 12:20:00 27712 16009
19-Oct-2011 12:30:00 27713 16010
19-Oct-2011 12:42:00 27714 16011
19-Oct-2011 13:04:00 27715 16012
19-Oct-2011 13:27:00 27716 16013
19-Oct-2011 13:39:00 27717 16014
19-Oct-2011 13:51:00 27718 16015
19-Oct-2011 14:07:00 27719 16016
19-Oct-2011 14:29:00 27720 16017
19-Oct-2011 14:40:00 27721 16018
19-Oct-2011 14:57:00 27722 16019
19-Oct-2011 15:02:00 27723 16020
19-Oct-2011 15:18:00 27724 16021
19-Oct-2011 15:54:00 27725 16022
19-Oct-2011 16:11:00 27726 16023
19-Oct-2011 16:25:00 27727 16024
19-Oct-2011 16:38:00 27728 16025
19-Oct-2011 16:49:00 27729 16026
19-Oct-2011 17:14:00 27730 16027
19-Oct-2011 17:26:00 27731 16028
19-Oct-2011 17:36:00 27732 16029
19-Oct-2011 17:46:00 27733 16030
19-Oct-2011 17:58:00 27734 16031
19-Oct-2011 18:09:00 27735 16032
19-Oct-2011 18:21:00 27736 16033
19-Oct-2011 18:31:00 27737 16034
19-Oct-2011 18:40:00 27738 16035
19-Oct-2011 18:52:00 27739 16036
19-Oct-2011 19:02:00 27740 16037
19-Oct-2011 19:12:00 27741 16038
19-Oct-2011 19:19:00 27742 16039
19-Oct-2011 19:29:00 27743 16040
19-Oct-2011 19:39:00 27744 16041
19-Oct-2011 19:51:00 27745 16042
19-Oct-2011 20:03:00 27746 16043
19-Oct-2011 20:13:00 27747 16044
19-Oct-2011 20:27:00 27748 16045
19-Oct-2011 20:38:00 27749 16046
19-Oct-2011 20:48:00 27750 16047
19-Oct-2011 20:58:00 27751 16048
19-Oct-2011 21:18:00 27752 16049
19-Oct-2011 21:28:00 27753 16050
19-Oct-2011 21:41:00 27754 16051
19-Oct-2011 21:51:00 27755 16052
19-Oct-2011 22:07:00 27756 16053
19-Oct-2011 22:20:00 27757 16054
19-Oct-2011 22:31:00 27758 16055
19-Oct-2011 22:41:00 27759 16056
19-Oct-2011 22:43:00 27760 16057
19-Oct-2011 22:55:00 27761 16058
20-Oct-2011 01:19:00 27762 16059
20-Oct-2011 01:23:00 27763 16060
20-Oct-2011 01:27:00 27764 16061
20-Oct-2011 01:38:00 27765 16062
20-Oct-2011 01:50:00 27766 16063
20-Oct-2011 02:01:00 27767 16064
20-Oct-2011 02:14:00 27768 16065
20-Oct-2011 02:24:00 27769 16066
20-Oct-2011 02:45:00 27770 16067
20-Oct-2011 04:17:00 27771 16068
20-Oct-2011 04:27:00 27772 16069
20-Oct-2011 05:05:00 27773 16070
20-Oct-2011 05:14:00 27774 16071
20-Oct-2011 05:25:00 27775 16072
20-Oct-2011 05:36:00 27776 16073
20-Oct-2011 06:04:00 27777 16074
20-Oct-2011 06:19:00 27778 16075
20-Oct-2011 06:23:00 27779 16076
20-Oct-2011 06:37:00 27780 16077
20-Oct-2011 07:11:00 27781 16078
20-Oct-2011 07:22:00 27782 16079
20-Oct-2011 07:32:00 27783 16080
20-Oct-2011 07:50:00 27784 16081
20-Oct-2011 08:00:00 27785 16082
20-Oct-2011 08:22:00 27786 16083
20-Oct-2011 08:26:00 27787 16084
20-Oct-2011 08:33:00 27788 16085
20-Oct-2011 08:39:00 27789 16086
20-Oct-2011 08:42:00 27790 16087
20-Oct-2011 08:49:00 27791 16088
20-Oct-2011 08:55:00 27792 16089
20-Oct-2011 09:21:00 27793 16090
20-Oct-2011 09:26:00 27794 16091
20-Oct-2011 09:39:00 27795 16092
20-Oct-2011 09:50:00 27796 16093
20-Oct-2011 10:06:00 27797 16094
20-Oct-2011 10:12:00 27798 16095
20-Oct-2011 10:26:00 27799 16096
20-Oct-2011 10:37:00 27800 16097
20-Oct-2011 10:52:00 27801 16098
20-Oct-2011 11:06:00 27802 16099
20-Oct-2011 11:20:00 27803 16100
20-Oct-2011 11:30:00 27804 16101
20-Oct-2011 11:44:00 27805 16102
20-Oct-2011 12:04:00 27806 16103
20-Oct-2011 12:21:00 27807 16104
20-Oct-2011 12:40:00 27808 16105
20-Oct-2011 12:55:00 27809 16106
20-Oct-2011 13:15:00 27810 16107
20-Oct-2011 13:26:00 27811 16108
20-Oct-2011 13:41:00 27812 16109
20-Oct-2011 14:01:00 27813 16110
20-Oct-2011 14:08:00 27814 16111
20-Oct-2011 14:23:00 27815 16112
20-Oct-2011 14:44:00 27816 16113
20-Oct-2011 15:06:00 27817 16114
20-Oct-2011 15:30:00 27818 16115
21-Oct-2011 07:13:00 27828 16116
21-Oct-2011 07:46:00 27829 16117
21-Oct-2011 08:08:00 27830 16118
21-Oct-2011 08:18:00 27831 16119
21-Oct-2011 08:23:00 27832 16120
21-Oct-2011 08:38:00 27833 16121
21-Oct-2011 08:45:00 27834 16122
21-Oct-2011 09:02:00 27835 16123
21-Oct-2011 09:09:00 27836 16124
21-Oct-2011 09:25:00 27837 16125
21-Oct-2011 09:33:00 27838 16126
21-Oct-2011 09:50:00 27839 16127
21-Oct-2011 09:57:00 27840 16128
21-Oct-2011 10:06:00 27841 16129
21-Oct-2011 10:20:00 27842 16130
21-Oct-2011 10:44:00 27843 16131
21-Oct-2011 10:59:00 27844 16132
21-Oct-2011 11:12:00 27845 16133
21-Oct-2011 11:16:00 27846 16134
21-Oct-2011 11:20:00 27847 16135
21-Oct-2011 11:26:00 27848 16136
21-Oct-2011 11:29:00 27849 16137
21-Oct-2011 11:40:00 27850 16138
21-Oct-2011 11:55:00 27851 16139
21-Oct-2011 12:07:00 27852 16140
21-Oct-2011 12:24:00 27853 16141
21-Oct-2011 12:45:00 27854 16142
21-Oct-2011 13:00:00 27855 16143
21-Oct-2011 13:18:00 27856 16144
21-Oct-2011 13:36:00 27857 16145
21-Oct-2011 13:54:00 27858 16146
21-Oct-2011 14:15:00 27859 16147
21-Oct-2011 14:22:00 27860 16148
21-Oct-2011 14:33:00 27861 16149
21-Oct-2011 14:45:00 27862 16150
21-Oct-2011 15:01:00 27863 16151
21-Oct-2011 15:02:00 27864 16152
21-Oct-2011 15:12:00 27865 16153
21-Oct-2011 23:54:00 27866 16154
22-Oct-2011 00:22:00 27867 16155
22-Oct-2011 00:52:00 27868 16156
22-Oct-2011 00:58:00 27869 16157
22-Oct-2011 01:23:00 27870 16158
22-Oct-2011 01:27:00 27871 16159
22-Oct-2011 01:58:00 27872 16160
22-Oct-2011 02:53:00 27873 16161
22-Oct-2011 02:55:00 27874 16162
22-Oct-2011 03:00:00 27875 16163
22-Oct-2011 03:08:00 27876 16164
22-Oct-2011 03:19:00 27877 16165
22-Oct-2011 03:29:00 27878 16166
22-Oct-2011 03:44:00 27879 16167
22-Oct-2011 03:46:00 27880 16168
22-Oct-2011 03:56:00 27881 16169
22-Oct-2011 04:05:00 27882 16170
22-Oct-2011 04:11:00 27883 16171
22-Oct-2011 04:21:00 27884 16172
22-Oct-2011 06:55:00 27885 16173
22-Oct-2011 07:02:00 27886 16174
22-Oct-2011 07:07:00 27887 16175
22-Oct-2011 07:18:00 27888 16176
22-Oct-2011 07:23:00 27889 16177
22-Oct-2011 07:29:00 27890 16178
22-Oct-2011 07:36:00 27891 16179
22-Oct-2011 07:50:00 27892 16180
22-Oct-2011 08:02:00 27893 16181
22-Oct-2011 08:13:00 27894 16182
22-Oct-2011 08:21:00 27895 16183
22-Oct-2011 08:30:00 27896 16184
22-Oct-2011 08:37:00 27897 16185
22-Oct-2011 08:46:00 27898 16186
22-Oct-2011 09:04:00 27899 16187
22-Oct-2011 09:20:00 27900 16188
22-Oct-2011 09:39:00 27901 16189
22-Oct-2011 09:47:00 27902 16190
22-Oct-2011 09:57:00 27903 16191
22-Oct-2011 10:02:00 27904 16192
22-Oct-2011 10:15:00 27905 16193
22-Oct-2011 10:24:00 27906 16194
22-Oct-2011 10:25:00 27907 16195
22-Oct-2011 10:34:00 27908 16196
22-Oct-2011 10:42:00 27909 16197
22-Oct-2011 10:49:00 27910 16198
22-Oct-2011 10:57:00 27911 16199
22-Oct-2011 11:09:00 27912 16200
22-Oct-2011 11:22:00 27913 16201
22-Oct-2011 11:31:00 27914 16202
22-Oct-2011 11:34:00 27915 16203
22-Oct-2011 11:41:00 27916 16204
22-Oct-2011 11:47:00 27917 16205
22-Oct-2011 11:53:00 27918 16206
22-Oct-2011 12:03:00 27919 16207
22-Oct-2011 12:14:00 27920 16208
22-Oct-2011 12:26:00 27922 16210
22-Oct-2011 12:35:00 27923 16211
22-Oct-2011 12:47:00 27924 16212
22-Oct-2011 12:54:00 27925 16213
22-Oct-2011 13:04:00 27926 16214
22-Oct-2011 13:13:00 27927 16215
22-Oct-2011 13:23:00 27928 16216
22-Oct-2011 13:30:00 27929 16217
22-Oct-2011 13:40:00 27930 16218
22-Oct-2011 14:20:00 27931 16219
22-Oct-2011 14:29:00 27932 16220
22-Oct-2011 15:02:00 27933 16221
22-Oct-2011 15:23:00 27934 16222
22-Oct-2011 15:38:00 27935 16223
22-Oct-2011 16:01:00 27936 16224
22-Oct-2011 16:12:00 27937 16225
22-Oct-2011 16:20:00 27938 16226
22-Oct-2011 16:31:00 27939 16227
22-Oct-2011 16:48:00 27940 16228
22-Oct-2011 16:56:00 27941 16229
22-Oct-2011 17:07:00 27942 16230
23-Oct-2011 07:52:00 27943 16231
23-Oct-2011 08:02:00 27944 16232
23-Oct-2011 08:03:00 27945 16233
23-Oct-2011 08:17:00 27946 16234
23-Oct-2011 08:42:00 27947 16235
23-Oct-2011 09:54:00 27948 16236
23-Oct-2011 09:58:00 27949 16237
23-Oct-2011 10:11:00 27950 16238
23-Oct-2011 10:32:00 27951 16239
23-Oct-2011 10:43:00 27952 16240
23-Oct-2011 11:03:00 27953 16241
23-Oct-2011 11:06:00 27954 16242
23-Oct-2011 11:19:00 27955 16243
23-Oct-2011 11:23:00 27956 16244
23-Oct-2011 11:31:00 27957 16245
23-Oct-2011 11:42:00 27958 16246
23-Oct-2011 11:48:00 27959 16247
23-Oct-2011 11:58:00 27960 16248
23-Oct-2011 12:04:00 27961 16249
23-Oct-2011 12:14:00 27962 16250
23-Oct-2011 12:20:00 27963 16251
23-Oct-2011 12:29:00 27964 16252
23-Oct-2011 12:39:00 27965 16253
23-Oct-2011 12:50:00 27966 16254
23-Oct-2011 13:00:00 27967 16255
23-Oct-2011 13:10:00 27968 16256
23-Oct-2011 13:20:00 27969 16257
23-Oct-2011 13:31:00 27970 16258
23-Oct-2011 13:41:00 27971 16259
23-Oct-2011 13:52:00 27972 16260
23-Oct-2011 13:53:00 27973 16261
23-Oct-2011 14:03:00 27974 16262
23-Oct-2011 14:14:00 27975 16263
23-Oct-2011 14:24:00 27976 16264
23-Oct-2011 14:34:00 27977 16265
23-Oct-2011 14:55:00 27978 16266
23-Oct-2011 15:11:00 27979 16267
23-Oct-2011 15:29:00 27980 16269
23-Oct-2011 15:40:00 27981 16270
23-Oct-2011 15:54:00 27982 16271
23-Oct-2011 16:05:00 27983 16272
23-Oct-2011 16:31:00 27985 16273
23-Oct-2011 16:45:00 27986 16274
23-Oct-2011 16:46:00 27986 16275
23-Oct-2011 16:56:00 27987 16276
23-Oct-2011 17:11:00 27988 16277
23-Oct-2011 17:22:00 27989 16278
23-Oct-2011 17:38:00 27990 16279
23-Oct-2011 17:51:00 27991 16280
23-Oct-2011 18:18:00 27992 16281
23-Oct-2011 18:32:00 27993 16282
23-Oct-2011 18:42:00 27994 16283
23-Oct-2011 18:57:00 27995 16284
23-Oct-2011 19:08:00 27996 16285
23-Oct-2011 19:22:00 27997 16286
23-Oct-2011 19:32:00 27998 16287
23-Oct-2011 19:40:00 27999 16288
23-Oct-2011 19:41:00 28000 16289
23-Oct-2011 19:55:00 28001 16290
23-Oct-2011 20:05:00 28002 16291
23-Oct-2011 20:19:00 28003 16292
23-Oct-2011 20:40:00 28004 16293
23-Oct-2011 21:02:00 28005 16294
23-Oct-2011 21:26:00 28006 16295
23-Oct-2011 21:29:00 28007 16296
23-Oct-2011 21:55:00 28008 16297
23-Oct-2011 22:01:00 28009 16298
23-Oct-2011 22:22:00 28010 16299
23-Oct-2011 22:41:00 28011 16300
23-Oct-2011 23:05:00 28012 16301
23-Oct-2011 23:31:00 28013 16302
24-Oct-2011 00:06:00 28014 16303
24-Oct-2011 00:28:00 28015 16304
24-Oct-2011 00:38:00 28016 16305
24-Oct-2011 00:50:00 28017 16306
24-Oct-2011 01:08:00 28018 16307
24-Oct-2011 01:29:00 28019 16308
24-Oct-2011 01:48:00 28020 16309
24-Oct-2011 02:08:00 28021 16310
24-Oct-2011 02:18:00 28022 16311
24-Oct-2011 02:31:00 28023 16312
24-Oct-2011 02:45:00 28024 16313
24-Oct-2011 02:53:00 28025 16314
24-Oct-2011 03:06:00 28026 16315
24-Oct-2011 03:11:00 28027 16316
24-Oct-2011 03:20:00 28028 16317
24-Oct-2011 03:24:00 28029 16318
24-Oct-2011 03:37:00 28030 16319
24-Oct-2011 03:57:00 28031 16320
24-Oct-2011 04:43:00 28032 16321
24-Oct-2011 05:48:00 28033 16322
24-Oct-2011 08:47:00 28034 16323
24-Oct-2011 09:20:00 28035 16324
24-Oct-2011 10:31:00 28037 16325
24-Oct-2011 10:59:00 28038 16326
24-Oct-2011 11:17:00 28039 16327
24-Oct-2011 11:33:00 28040 16328
24-Oct-2011 11:53:00 28041 16329
24-Oct-2011 13:27:00 28042 16330
24-Oct-2011 13:59:00 28043 16331
24-Oct-2011 14:22:00 28044 16332
24-Oct-2011 14:29:00 28045 16333
24-Oct-2011 14:33:00 28046 16334
24-Oct-2011 15:00:00 28047 16335
24-Oct-2011 15:12:00 28048 16336
24-Oct-2011 16:26:00 28049 16337
24-Oct-2011 17:14:00 28050 16338
24-Oct-2011 17:32:00 28051 16339
24-Oct-2011 17:49:00 28052 16340
24-Oct-2011 18:13:00 28053 16341
24-Oct-2011 18:23:00 28054 16342
24-Oct-2011 18:40:00 28055 16343
